Employee_ID,First_Name,Last_Name,Gender,Ethnicity,Age,Marital_Status,Education,City,Job_Title,Department,Years_of_Service,Monthly_Rate,Attrition,Overtime,Environment_Satisfaction,Job_Satisfaction,Work_Life_Balance,Training_Opportunities,Support_Rating,Manager_Rating
JVqZdMPg,Taylor,Klein,Female,Other,48,Single,Masters,Bakersfield,DevOps Engineer,Business,4.0522,15735.4,No,No,72.822,82.4059,50.84,2,62.9976,80.0695
Lfq4lgf4,John,Morgan,Male,White,29,Married,Bachelors,Fresno,Product Manager,Product,7.0,18878.36,No,Yes,97.1823,98.9497,64.2129,3,88.951,88.4717
WTnXRjvL,Alex,Atkinson,Male,Black or African American,59,Married,Masters,Anaheim,Business Analyst,Quality Assurance,14.4893,10362.42,No,Yes,70.0467,72.4542,32.5379,5,99.9379,76.2516
SLX4W1NK,Alex,Rose,Male,Other,46,Married,Bachelors,Sacramento,Software Engineer,Engineering,24.0,8681.09,No,No,96.456,71.414,44.8202,9,97.1846,59.3512
5HJZQQOS,Fetu,Harris,Male,Pacific Islander,49,Single,Bachelors,San Francisco,IT Support Specialist,Quality Assurance,11.6934,19401.26,No,No,81.3216,66.2859,69.0064,7,76.6225,66.9316
tocNCARH,Alofa,Wood,Female,Pacific Islander,29,Divorced,Bachelors,Los Angeles,UX Designer,IT,4.9913,13094.71,No,Yes,89.6398,67.962,67.627,4,82.9658,54.8858
V4VHM4M8,Tahu,Walker,Male,Native American,23,Married,Bachelors,San Diego,System Administrator,Product,1.0,12955.39,No,No,94.4342,59.8578,73.1416,4,78.3034,67.4065
8DOZP180,Chris,Dickerson,Male,Black or African American,45,Single,Bachelors,Bakersfield,DevOps Engineer,IT,2.1272,16755.76,Yes,Yes,87.9057,62.7742,45.1001,8,62.5441,54.7399
4PJCMEAY,Aiyana,Griffin,Female,Native American,48,Single,Bachelors,Long Beach,IT Support Specialist,IT,20.1236,17140.8,No,No,83.0481,87.8478,75.6633,7,95.0201,88.8189
02SPFBK6,Fetu,Ferguson,Male,Pacific Islander,56,Single,Bachelors,Long Beach,Cloud Architect,Design,20.3723,6285.06,Yes,Yes,87.8521,59.1476,41.2786,2,84.3114,55.4971
9oqFy43o,Alex,Yang,Male,Other,31,Single,Bachelors,Fresno,Quality Assurance Engineer,Product,9.0,6843.95,No,Yes,71.4059,74.369,48.8236,4,72.7613,71.3435
57WmVWjV,Taylor,Brown,Female,Black or African American,23,Widowed,Bachelors,Bakersfield,System Administrator,Quality Assurance,1.0,8739.17,No,Yes,85.0132,89.4186,55.3283,6,67.7124,77.843
K1GBB365,Elizabeth,Myers,Female,White,37,Single,Bachelors,Oakland,Quality Assurance Engineer,Product,15.0,10996.8,No,No,71.3539,73.5877,59.7218,4,85.6262,66.801
h7dOSzy9,Taylor,Quinn,Male,Black or African American,30,Single,Masters,Los Angeles,Product Manager,Quality Assurance,6.0,4189.28,Yes,No,81.4819,82.6417,78.893,7,74.9464,75.9024
9mdDL9fu,Pat,Maldonado,Male,Hispanic or Latino,33,Married,Masters,San Jose,Data Scientist,IT,9.0,18519.35,Yes,No,95.1679,96.4588,84.3972,2,71.7353,95.957
WSKRJ5GZ,Jamie,Coleman,Female,Hispanic or Latino,50,Single,Bachelors,Bakersfield,System Administrator,Design,4.5834,19545.95,No,Yes,61.7792,73.3765,60.5806,9,82.2186,78.6682
N0LD7VAO,Alex,Barker,Male,Black or African American,29,Married,Masters,Oakland,Software Engineer,Engineering,5.0,9294.83,No,No,71.7933,74.2669,73.9693,4,76.7894,76.4892
LMOV10K1,Jordan,Martinez,Male,Asian,44,Single,Bachelors,San Diego,IT Support Specialist,Design,3.7528,19494.01,Yes,No,65.5015,72.7936,46.4376,7,74.2321,63.8786
U8ACBIXW,Michael,Thompson,Male,White,50,Single,Bachelors,Bakersfield,Business Analyst,Design,15.3661,14008.44,No,No,93.8341,51.6417,33.9962,6,75.9238,41.6072
O6GUB217,Casey,Hill,Female,Hispanic or Latino,47,Single,Bachelors,San Francisco,Software Engineer,Engineering,25.0,15860.61,No,No,99.0797,71.3227,67.2669,8,61.8539,76.0629
ICSTGG6O,Taylor,Henderson,Male,Asian,29,Married,Bachelors,San Diego,DevOps Engineer,Quality Assurance,5.2528,10769.43,Yes,No,62.1266,82.8133,71.1101,5,66.1707,79.4546
WGlXuQoO,Barbara,Parker,Female,White,52,Single,Masters,San Jose,System Administrator,Business,2.7132,9692.85,No,No,61.4921,97.4435,97.8604,1,84.7494,83.5735
4ZO3R6A8,Taylor,Porter,Male,Other,37,Married,Masters,Bakersfield,DevOps Engineer,Design,13.0,10987.38,No,No,73.5878,54.688,40.084,6,95.3814,48.7438
RI7HICZS,Jordan,Navarro,Male,Asian,36,Single,Bachelors,Long Beach,IT Support Specialist,IT,1.8585,15427.95,No,Yes,96.6557,79.9992,25.4612,2,82.589,73.5197
D2Piot5T,Pat,Davidson,Male,Other,43,Single,Bachelors,Long Beach,Software Engineer,Business,18.2183,17374.92,Yes,No,86.7615,61.8955,52.8701,3,80.5221,51.8831
5Y7R20XH,Pat,Peterson,Male,Hispanic or Latino,40,Married,Doctorate,Anaheim,Product Manager,Design,14.0,19864.31,No,Yes,94.0995,56.8913,44.521,9,98.2088,48.8654
Hs24JXck,Jamie,Dorsey,Female,Black or African American,36,Married,Bachelors,Anaheim,DevOps Engineer,IT,11.4357,14595.25,Yes,Yes,82.7493,99.0752,58.096,9,95.3969,95.6414
D85989YO,Morgan,Smith,Female,Other,45,Single,Masters,Los Angeles,Product Manager,Design,6.5705,11349.02,Yes,No,72.3442,74.5735,83.7605,8,77.4726,62.9779
h9JEm8HQ,Morgan,Collins,Female,Other,23,Single,Masters,Bakersfield,DevOps Engineer,IT,0.0,11161.13,No,No,98.1183,93.8621,65.4505,3,80.435,77.5008
5HswqFJH,Jordan,Sullivan,Male,Black or African American,24,Married,Bachelors,San Francisco,System Administrator,IT,2.0,14761.09,No,No,62.8052,55.911,45.1242,9,60.1589,59.9494
XOVRDVL3,Nalani,Cline,Female,Pacific Islander,51,Single,Masters,San Jose,DevOps Engineer,Design,4.7343,18802.92,Yes,No,84.9391,73.8423,47.463,3,92.1812,63.1766
CCSRWRP9,Nokomis,Walsh,Female,Native American,41,Single,Bachelors,Anaheim,Business Analyst,IT,13.7328,13044.35,No,Yes,63.1709,74.1743,48.6491,1,78.3183,75.7215
KXWQ7m8X,Linda,Nunez,Female,White,39,Single,Bachelors,Oakland,UX Designer,Business,3.8719,17131.39,No,No,60.5435,80.5986,55.0717,3,60.9823,65.3424
KLT4IKYR,Dakota,Lopez,Male,Native American,43,Single,Doctorate,San Diego,IT Support Specialist,Engineering,17.0,6437.6,Yes,No,71.4176,75.4981,57.3975,8,76.1698,76.4292
FPu1R4Ch,Taylor,Dickerson,Male,Black or African American,28,Divorced,Masters,San Diego,System Administrator,Product,4.0,18636.73,No,No,64.8808,61.2354,70.6368,6,66.0999,66.7989
MpgIJ278,Kiana,Thompson,Female,Pacific Islander,30,Married,Bachelors,Los Angeles,UX Designer,Product,8.0,15116.32,No,No,91.3153,63.4655,72.7231,2,70.2631,63.8116
hbVCof3v,Chris,Bradford,Male,Other,54,Single,Bachelors,Long Beach,Business Analyst,IT,25.4231,4812.57,Yes,Yes,86.9585,88.0759,55.5285,8,90.5576,72.1435
WNKDDFYM,Jamie,Greene,Female,Other,38,Married,Bachelors,Long Beach,Product Manager,Design,7.6375,5030.76,No,No,91.0888,53.3372,64.805,9,87.4934,51.4421
9MPZJJ70,James,Day,Male,White,23,Single,High School,San Diego,UX Designer,Quality Assurance,5.0,17399.47,No,Yes,73.8826,89.1467,65.158,3,86.718,88.9657
bM4Hxt4E,Taylor,Walker,Male,Black or African American,41,Single,Bachelors,Long Beach,DevOps Engineer,Business,19.0,4406.8,No,No,63.9624,56.954,63.2547,5,68.0535,55.7346
3R37ROIZ,Taylor,Ford,Female,Other,43,Married,Bachelors,Oakland,Product Manager,Quality Assurance,12.5132,14613.33,No,No,78.1418,71.5082,75.1715,4,98.6086,61.7794
9AATW12I,Jordan,Aguirre,Male,Other,52,Single,Doctorate,Los Angeles,Software Engineer,Product,11.0415,11258.1,No,No,98.2561,54.346,50.5692,1,85.5491,62.1641
CL67P6O6,Niko,Floyd,Male,Pacific Islander,50,Single,Bachelors,San Jose,Software Engineer,Business,14.2325,6348.67,No,No,70.3663,65.8451,48.0833,3,62.0512,71.3992
CZ7TV8II,Alex,Dalton,Male,Asian,25,Divorced,High School,San Francisco,Data Scientist,Design,3.1964,14548.79,No,Yes,60.6784,98.2293,48.4576,4,95.7946,80.2527
KnlMcvYE,James,Dixon,Male,White,45,Single,Bachelors,Fresno,Quality Assurance Engineer,Business,15.2573,15461.15,No,No,90.6998,94.7083,65.6745,7,70.9078,90.1476
X6KGSL7U,Jamie,Gray,Female,Hispanic or Latino,23,Married,Bachelors,Bakersfield,Business Analyst,Design,1.0,12791.75,No,No,86.837,58.2696,71.5734,2,95.8432,61.701
A24WFENZ,Jordan,Mendoza,Male,Other,33,Married,Bachelors,Los Angeles,DevOps Engineer,Engineering,11.0,4213.26,No,No,62.8,86.8587,85.2073,1,87.1727,73.9111
7ZEXPOWA,Toni,Nunez,Female,Black or African American,47,Divorced,Masters,Los Angeles,System Administrator,Engineering,1.3014,5661.15,No,Yes,97.5688,86.2398,56.548,9,61.4685,77.4325
e4dcJhzU,Pat,Long,Male,Black or African American,39,Married,Masters,Bakersfield,Quality Assurance Engineer,Engineering,15.0,10555.77,No,No,88.0718,81.2986,60.4745,8,86.9343,80.4388
CNYKXP9J,Dakota,Warner,Male,Native American,51,Single,Bachelors,San Francisco,Cloud Architect,Business,7.4385,6960.47,No,No,89.5739,68.0591,60.1672,6,88.7598,73.5578
HKFA9E0K,Taylor,Gilmore,Male,Hispanic or Latino,31,Single,Bachelors,Bakersfield,Cloud Architect,Product,1.2762,15442.21,No,No,69.4884,50.1706,67.7225,5,65.5403,57.0199
hlWM3dhP,Mary,Richards,Female,White,36,Single,Bachelors,Bakersfield,Software Engineer,Quality Assurance,14.0,17608.98,No,Yes,85.6109,92.5163,46.6213,4,69.3961,78.5866
NY2JGWOP,Mary,Braun,Female,White,34,Single,Bachelors,Long Beach,System Administrator,IT,12.0,9055.64,No,No,64.2914,56.448,41.7256,8,82.3347,47.9538
H5X1ACHL,Taylor,Wright,Female,Asian,51,Married,Bachelors,Los Angeles,UX Designer,IT,17.8135,7926.71,Yes,No,84.7982,89.6159,65.3587,8,60.727,85.3451
teVz8WzK,Moana,Hunter,Female,Pacific Islander,50,Married,Bachelors,San Jose,System Administrator,IT,20.2492,6887.57,No,No,76.6012,87.0474,90.0167,5,68.8906,87.827
H2OBDUD0,Jamie,Kim,Female,Hispanic or Latino,27,Married,Bachelors,Anaheim,Product Manager,Engineering,5.0,5935.41,No,Yes,78.4611,52.4305,36.8298,7,73.054,53.7783
7CDKIMW5,Taylor,Ryan,Male,Hispanic or Latino,52,Single,Bachelors,Sacramento,Cloud Architect,Engineering,5.0614,18572.29,No,No,79.6225,91.2196,90.7702,2,90.7184,92.97
U1F0E075,Moana,Oconnor,Female,Pacific Islander,45,Married,Masters,San Diego,Business Analyst,Design,13.7573,12960.7,No,No,97.3028,71.2467,62.9263,7,97.0394,69.3017
uTeTo1AI,Pat,Mcbride,Male,Asian,55,Married,Masters,San Diego,Software Engineer,IT,14.4549,4265.62,No,Yes,80.2648,78.0635,27.778,5,84.9493,75.0297
PC3K280D,Pat,Mcclain,Male,Asian,34,Single,Bachelors,Sacramento,IT Support Specialist,Product,12.0,14140.34,No,No,92.685,70.3519,69.0417,8,87.1167,72.504
M0Y353BS,Pat,Russell,Male,Hispanic or Latino,23,Single,Bachelors,Sacramento,Software Engineer,Design,1.0,17286.12,No,No,79.4389,67.6866,41.1411,6,97.9199,62.8297
RT8Pn5su,Dakota,Braun,Female,Native American,49,Married,Bachelors,San Jose,Software Engineer,Product,9.0042,11374.48,Yes,No,80.7079,88.1188,63.3676,5,67.2836,83.8511
Cv1d9xzC,Alofa,Howard,Female,Pacific Islander,25,Married,Bachelors,San Diego,Product Manager,Quality Assurance,3.0,19909.33,No,No,85.4478,92.9336,78.8724,5,74.4134,89.9438
W6FSU66S,Jamie,Cohen,Female,Black or African American,43,Married,Bachelors,San Diego,Quality Assurance Engineer,IT,21.0,16403.54,No,No,74.1866,74.1131,50.8173,2,75.6362,60.679
B3ZGAA6B,Pavati,Knapp,Female,Native American,39,Married,Bachelors,Oakland,Cloud Architect,Business,17.0,19242.39,No,No,81.1689,85.1637,58.1031,7,82.5183,80.5324
LOBZ40GO,Pat,Rodriguez,Male,Other,34,Single,Masters,San Francisco,IT Support Specialist,Business,6.022,9809.88,No,No,69.7574,60.9114,52.5276,6,71.7573,67.6982
VQ44RyHX,Chris,Ramos,Male,Other,32,Single,Bachelors,Oakland,IT Support Specialist,Design,10.0,5965.19,No,No,82.4226,53.2495,40.3373,8,88.5309,43.7629
5S8SNHPW,Taylor,Hughes,Female,Black or African American,40,Single,Masters,Sacramento,Software Engineer,Business,16.0,11624.27,No,No,68.1798,67.5079,40.5492,5,96.4259,61.8562
3KM4EM6L,Alex,Hamilton,Male,Black or African American,41,Married,Masters,Los Angeles,Business Analyst,Business,12.9967,10746.75,No,Yes,91.1017,58.8207,39.8314,1,63.8861,52.58
ytGyyU3m,Niko,Lester,Male,Pacific Islander,23,Single,Bachelors,Long Beach,UX Designer,Product,1.0,10512.17,No,No,69.976,88.3802,59.6755,4,78.4949,71.2549
mFzvcgDK,Alex,Coleman,Male,Black or African American,54,Single,Masters,Anaheim,Quality Assurance Engineer,Engineering,16.0447,13884.66,No,No,83.326,89.4271,67.3655,4,61.7145,91.2749
6Abm2Y8j,Fetu,Powell,Male,Pacific Islander,35,Single,Masters,Anaheim,Cloud Architect,IT,11.0,9967.05,No,No,65.5103,79.5277,58.8514,6,60.7516,66.8358
wdIzfAoT,Jamie,Williamson,Female,Black or African American,28,Single,Masters,San Jose,Cloud Architect,Engineering,4.0,18077.94,No,No,79.6127,60.2949,66.5256,4,84.1798,58.7899
Yf180dkl,Chris,Tapia,Male,Asian,49,Married,Bachelors,Anaheim,Product Manager,Engineering,5.2624,9606.06,No,Yes,70.6284,91.5763,64.9901,3,73.1865,85.1738
HDLWV5BF,Jamie,Dunn,Female,Hispanic or Latino,56,Married,Bachelors,Sacramento,Software Engineer,Business,16.7515,6227.8,No,No,84.6142,71.1712,55.1903,9,68.9659,63.062
DAPW1SOK,Pat,Brown,Male,Hispanic or Latino,54,Single,Masters,Fresno,UX Designer,Engineering,7.6466,5474.13,Yes,No,81.0831,95.8297,93.4152,6,61.1757,88.5108
X5CGWSAC,Niko,Hicks,Male,Pacific Islander,52,Married,Bachelors,Los Angeles,DevOps Engineer,Quality Assurance,12.652,13845.35,No,Yes,85.273,88.7244,56.921,1,60.8735,77.1701
HNT4DDP7,Casey,Owens,Female,Black or African American,39,Single,Doctorate,San Diego,Quality Assurance Engineer,Product,8.5188,10513.27,No,Yes,89.1683,85.5474,34.6424,9,83.9843,76.7304
UCuYwJbQ,Tahu,Patel,Male,Native American,48,Single,Bachelors,San Jose,Software Engineer,Engineering,15.1613,12163.35,No,Yes,86.1374,77.7959,40.8097,1,85.2126,71.8545
JIEGEOR8,Tama,Meyers,Male,Pacific Islander,30,Married,Masters,San Diego,Product Manager,Product,6.0,10055.69,No,No,69.6381,77.6237,81.8418,6,62.8548,78.8186
JBVVYCGX,James,Boyle,Male,White,51,Single,Masters,Fresno,Business Analyst,Engineering,6.1916,17937.04,No,No,82.8834,62.5561,51.2373,6,85.6064,65.3551
SBJABNGT,Toni,Leblanc,Female,Black or African American,36,Single,Masters,San Francisco,Business Analyst,Quality Assurance,11.7207,4613.84,No,No,71.6995,74.6027,51.2294,9,94.6179,70.15
LTTH4OW6,Niko,Turner,Male,Pacific Islander,28,Married,Masters,Anaheim,Business Analyst,Product,4.0,6013.9,Yes,No,68.6117,82.1608,49.6293,4,82.2345,80.1777
HdGRTIUD,Nalani,Myers,Female,Pacific Islander,34,Single,Bachelors,Bakersfield,DevOps Engineer,Business,12.0,11260.15,No,No,80.7321,79.7074,56.2632,7,87.4983,73.2947
GSHWKDWT,Robert,Marshall,Male,White,52,Single,Bachelors,San Jose,Cloud Architect,Design,12.6664,16284.46,No,Yes,90.8502,55.7944,40.3997,7,62.802,54.8624
KP5IH4E4,Taylor,Ball,Male,Asian,52,Married,Masters,San Jose,Data Scientist,Engineering,28.0,10481.92,Yes,Yes,75.7014,95.4808,60.5371,6,80.9858,87.0364
IT5RDVL3,Jamie,Miller,Non-binary,Hispanic or Latino,41,Single,Bachelors,San Jose,Cloud Architect,Quality Assurance,1.5746,7381.18,No,No,90.5256,78.6841,63.9778,3,88.1645,81.8285
SZV69JQN,Toni,Jenkins,Female,Asian,23,Single,Bachelors,Fresno,UX Designer,Business,1.0,14157.54,No,No,69.6737,83.0083,61.4594,6,88.0661,80.319
NRD3W3Q0,Leilani,Johnson,Female,Pacific Islander,45,Married,Bachelors,Los Angeles,Cloud Architect,Design,3.0193,11987.85,No,Yes,93.5646,64.31,37.4978,3,79.1796,54.0256
6DFHJTXV,Nokomis,Fernandez,Female,Native American,47,Divorced,Doctorate,Fresno,Cloud Architect,IT,21.0,5051.16,Yes,No,78.2008,96.0043,79.1314,8,85.991,82.5191
WYM0VFVI,Alex,Livingston,Male,Other,36,Single,Bachelors,Fresno,Quality Assurance Engineer,Product,7.4736,4237.61,No,No,74.3079,50.017,48.3678,6,74.4894,52.3137
3ACJ01ZN,Kaimana,Briggs,Male,Pacific Islander,39,Single,Bachelors,Fresno,UX Designer,IT,17.0,16661.8,No,No,66.2501,56.2986,73.6891,1,83.7648,55.4344
dllCc5pC,Robert,Sandoval,Male,White,39,Married,Masters,Fresno,Data Scientist,Engineering,15.0,18445.42,No,No,97.603,87.0117,63.7745,2,91.2346,72.7381
IVLHZ2X7,Michael,Eaton,Male,White,46,Married,Bachelors,San Francisco,IT Support Specialist,Business,16.8511,9688.09,No,No,75.7622,97.6969,91.4574,9,66.4022,86.3458
9L40HH0D,Pat,Moore,Male,Hispanic or Latino,37,Married,Doctorate,Anaheim,DevOps Engineer,Product,11.0,10487.53,No,No,92.402,52.9595,58.835,6,60.8129,47.8401
MNAGTOIH,Robert,Meyer,Male,White,30,Married,Bachelors,Fresno,IT Support Specialist,Business,8.0,4658.44,No,No,65.7414,81.4032,55.2371,1,63.648,81.9186
yjBAnzpM,Mika,Rodriguez,Female,Native American,38,Married,Bachelors,Oakland,Data Scientist,Engineering,16.0,15341.73,No,Yes,68.9975,94.4421,71.9059,9,78.8281,85.6081
J66MW37W,James,Sherman,Male,White,42,Single,Masters,San Diego,System Administrator,Business,11.8934,4931.17,No,No,85.1372,82.6186,53.7905,8,97.3339,73.5157
qwafRc8A,Taylor,Carr,Male,Black or African American,49,Married,Bachelors,San Francisco,Quality Assurance Engineer,IT,27.0,11940.2,Yes,No,60.2288,50.5542,35.1282,4,81.4389,58.3701
FHC2HX7L,Dakota,Delacruz,Male,Native American,28,Single,Bachelors,Long Beach,UX Designer,Business,4.7128,6097.81,No,Yes,90.8489,66.7976,32.5336,8,61.4634,65.7383
VMW12V5M,Taylor,Gutierrez,Female,Other,43,Single,Bachelors,San Diego,Product Manager,Quality Assurance,1.4415,17558.58,No,No,79.545,60.4091,63.0892,4,88.3193,55.3415
TBBY7NS7,Dakota,Davis,Male,Native American,24,Single,Masters,San Diego,Cloud Architect,Product,0.0,5790.08,No,No,97.3762,91.7131,86.3035,7,67.0472,78.1541
SB2OYFLF,Toni,Silva,Female,Hispanic or Latino,34,Married,Bachelors,Bakersfield,DevOps Engineer,Product,9.4323,10526.07,No,No,67.1684,55.9084,61.605,8,80.8623,62.6979
JJBEMDHK,Jordan,Reese,Male,Black or African American,26,Married,Bachelors,San Francisco,Cloud Architect,Product,4.0,9224.91,Yes,No,66.2852,95.8751,78.8167,5,81.0867,87.2139
IRTW1PY2,Elizabeth,Lee,Female,White,45,Single,Masters,Long Beach,Product Manager,Quality Assurance,21.0,18984.61,No,Yes,67.2611,88.4695,55.5889,7,79.3157,86.2081
N7C69RWS,Mika,Smith,Female,Native American,39,Divorced,Bachelors,Bakersfield,DevOps Engineer,IT,17.0,5392.78,Yes,No,68.8583,68.7294,71.6717,2,63.8271,72.3048
98IKP69R,James,Wilkerson,Male,White,41,Married,Masters,Anaheim,Software Engineer,Quality Assurance,17.0,4358.09,No,No,99.7975,94.6028,74.3301,2,96.97,87.9992
ORGZCR9U,Morgan,Hopkins,Female,Asian,58,Married,Bachelors,Los Angeles,System Administrator,IT,29.9932,10940.78,Yes,Yes,86.0559,88.7185,46.173,5,61.2582,71.1025
2GEOQI4K,Taylor,Aguirre,Female,Other,53,Married,Bachelors,Los Angeles,UX Designer,Product,17.6559,19805.2,No,No,84.1669,75.0749,81.8847,1,84.8531,74.3248
X0Y0IEC3,Michael,Acevedo,Male,White,60,Single,Bachelors,Long Beach,IT Support Specialist,Product,2.6899,6575.01,Yes,No,75.3238,61.3544,48.9236,4,96.0173,51.6088
fG81DBZM,Mary,Gilmore,Female,White,60,Single,Bachelors,Sacramento,Cloud Architect,Product,16.9681,12308.91,No,No,85.2787,82.2585,65.2172,8,64.4619,74.155
2AU3OK6N,Kaimana,Harmon,Male,Pacific Islander,38,Divorced,Masters,Oakland,IT Support Specialist,Product,14.0,14832.79,No,No,98.1436,90.6468,63.2951,8,77.2461,78.4436
OBA09G6S,Niko,Rojas,Male,Pacific Islander,25,Single,Bachelors,San Jose,UX Designer,Business,3.0,18042.72,No,No,99.3522,59.2003,67.9948,2,97.6429,60.1797
7NSxn2Yi,Casey,Knight,Female,Hispanic or Latino,42,Single,Bachelors,Long Beach,System Administrator,Engineering,16.7383,6626.52,No,Yes,62.6419,80.9255,65.5694,5,71.6401,67.8608
HHKX0IG6,Morgan,Kim,Female,Hispanic or Latino,31,Single,Bachelors,Los Angeles,System Administrator,Business,9.0,5579.93,Yes,No,62.9123,92.5617,91.1524,2,85.3481,86.5738
IH8X71VB,Alex,Hinton,Male,Hispanic or Latino,47,Single,Bachelors,Los Angeles,Data Scientist,Quality Assurance,21.374,4756.18,Yes,No,96.2198,70.7591,71.6147,1,98.3972,67.8328
U989PTRU,Manuia,Blake,Male,Pacific Islander,25,Single,Bachelors,San Jose,Product Manager,Quality Assurance,3.0,12032.82,No,No,72.5183,90.1456,90.7442,3,66.3006,91.5376
3bQX4eks,Chris,Curtis,Male,Black or African American,51,Single,Masters,San Francisco,Data Scientist,Quality Assurance,13.73,14066.92,No,Yes,98.4366,82.4395,45.5484,8,66.2772,81.1896
M2EXCZLO,Jordan,Nielsen,Male,Black or African American,43,Single,Masters,Fresno,Business Analyst,Design,4.354,5857.23,No,No,82.1608,98.9826,72.7673,4,95.3526,97.9522
08MYI2DK,Dakota,Ellis,Male,Native American,46,Divorced,Masters,Anaheim,Cloud Architect,IT,22.0,7979.17,No,Yes,91.0628,91.414,68.9817,6,67.5919,92.5294
W064OOFH,Chris,Carroll,Male,Black or African American,44,Married,Bachelors,Sacramento,IT Support Specialist,Design,5.5577,17201.3,No,No,70.6267,53.763,58.5203,9,88.9641,50.1528
6L9M7NQD,Pavati,Becker,Female,Native American,48,Single,Bachelors,Oakland,Quality Assurance Engineer,IT,1.2184,12708.47,Yes,No,78.2229,93.1016,63.2718,2,67.0754,82.0202
JMV3TLF8,Pat,Watson,Male,Black or African American,40,Married,Masters,San Francisco,Quality Assurance Engineer,Quality Assurance,16.0,7338.0,No,No,81.5135,84.2275,89.2047,6,90.1843,81.4937
74TBOR89,Alex,Peters,Male,Black or African American,67,Single,Bachelors,Long Beach,Product Manager,Engineering,15.861,17214.82,No,No,60.526,55.2486,46.2268,3,78.5921,57.0704
O659SK0Z,Tama,Miller,Male,Pacific Islander,47,Single,Bachelors,Los Angeles,Data Scientist,Business,8.9904,12330.04,No,No,73.6426,79.3545,56.4329,9,69.6173,81.3615
PNAA15N3,Jamie,Townsend,Female,Other,25,Married,Bachelors,San Diego,DevOps Engineer,Quality Assurance,3.0,8002.75,No,No,68.5439,93.1562,83.2484,2,85.9249,86.4265
IR0CR8H9,Ahanu,Kirby,Male,Native American,37,Single,Bachelors,San Francisco,UX Designer,Quality Assurance,3.2596,10541.13,No,Yes,75.9089,69.3056,48.8404,5,87.5273,57.7824
XYUQZEM8,Cetan,Murphy,Male,Native American,31,Married,Masters,Oakland,Quality Assurance Engineer,Quality Assurance,3.2439,16320.68,No,No,72.2385,78.8193,70.6192,9,92.9025,67.2424
RZHH71Y7,Casey,Kramer,Female,Black or African American,50,Married,Bachelors,Los Angeles,Business Analyst,Business,20.941,18924.29,No,No,72.4352,93.6155,92.5224,4,76.3659,78.8144
960J032L,Mika,Fitzgerald,Female,Native American,25,Married,Bachelors,Sacramento,UX Designer,IT,3.0,17238.45,Yes,No,70.6857,87.8844,82.8026,3,93.4933,80.1838
PKX0WETQ,Taylor,Fuller,Male,Black or African American,47,Single,Doctorate,Fresno,DevOps Engineer,Quality Assurance,15.6576,11891.68,Yes,Yes,94.0661,81.1255,46.3778,5,79.5875,74.8033
rzvQyUui,Takoda,Moore,Male,Native American,24,Divorced,Masters,San Jose,Software Engineer,IT,0.0,19838.98,No,Yes,88.3346,96.3942,37.4861,4,76.0606,79.7499
